8.105520000000000000e+05,8.105520000000000000e+05
8.105520000000000000e+05,8.105520000000000000e+05
8.105520000000000000e+05,8.105520000000000000e+05
8.105830000000000000e+05,8.105830000000000000e+05
8.105830000000000000e+05,8.105830000000000000e+05
8.105830000000000000e+05,8.105830000000000000e+05
8.105830000000000000e+05,8.105830000000000000e+05
8.106050000000000000e+05,8.106050000000000000e+05
8.106070000000000000e+05,8.106070000000000000e+05
8.106070000000000000e+05,8.106070000000000000e+05
8.106070000000000000e+05,8.106070000000000000e+05
8.106070000000000000e+05,8.106070000000000000e+05
8.106080000000000000e+05,8.106080000000000000e+05
8.106080000000000000e+05,8.106080000000000000e+05
8.106080000000000000e+05,8.106080000000000000e+05
8.106100000000000000e+05,8.106100000000000000e+05
8.106100000000000000e+05,8.106100000000000000e+05
8.106090000000000000e+05,8.106090000000000000e+05
8.106090000000000000e+05,8.106090000000000000e+05
8.106120000000000000e+05,8.106120000000000000e+05
8.106120000000000000e+05,8.106120000000000000e+05
8.105870000000000000e+05,8.105870000000000000e+05
8.105870000000000000e+05,8.105870000000000000e+05
8.105870000000000000e+05,8.105870000000000000e+05
8.105930000000000000e+05,8.105930000000000000e+05
8.105930000000000000e+05,8.105930000000000000e+05
8.105940000000000000e+05,8.105940000000000000e+05
8.105940000000000000e+05,8.105940000000000000e+05
8.105940000000000000e+05,8.105940000000000000e+05
8.105950000000000000e+05,8.105950000000000000e+05
8.105950000000000000e+05,8.105950000000000000e+05
8.105880000000000000e+05,8.105880000000000000e+05
8.105900000000000000e+05,8.105900000000000000e+05
8.105900000000000000e+05,8.105900000000000000e+05
8.105900000000000000e+05,8.105900000000000000e+05
8.105890000000000000e+05,8.105890000000000000e+05
8.105890000000000000e+05,8.105890000000000000e+05
8.105890000000000000e+05,8.105890000000000000e+05
8.105890000000000000e+05,8.105890000000000000e+05
8.105890000000000000e+05,8.105890000000000000e+05
8.123810000000000000e+05,8.123810000000000000e+05
8.123810000000000000e+05,8.123810000000000000e+05
8.123810000000000000e+05,8.123810000000000000e+05
8.123810000000000000e+05,8.123810000000000000e+05
8.123810000000000000e+05,8.123810000000000000e+05
8.123820000000000000e+05,8.123820000000000000e+05
8.123820000000000000e+05,8.123820000000000000e+05
8.123820000000000000e+05,8.123820000000000000e+05
8.123800000000000000e+05,8.123800000000000000e+05
8.123870000000000000e+05,8.123870000000000000e+05
8.123860000000000000e+05,8.123860000000000000e+05
8.123860000000000000e+05,8.123860000000000000e+05
8.123860000000000000e+05,8.123860000000000000e+05
8.123860000000000000e+05,8.123860000000000000e+05
8.123850000000000000e+05,8.123850000000000000e+05
8.123850000000000000e+05,8.123850000000000000e+05
8.123850000000000000e+05,8.123850000000000000e+05
8.123790000000000000e+05,8.123790000000000000e+05
8.124040000000000000e+05,8.124040000000000000e+05
8.124040000000000000e+05,8.124040000000000000e+05
8.124040000000000000e+05,8.124040000000000000e+05
8.124010000000000000e+05,8.124010000000000000e+05
8.124010000000000000e+05,8.124010000000000000e+05
8.124020000000000000e+05,8.124020000000000000e+05
8.124020000000000000e+05,8.124020000000000000e+05
8.124000000000000000e+05,8.124000000000000000e+05
8.124000000000000000e+05,8.124000000000000000e+05
8.124000000000000000e+05,8.124000000000000000e+05
8.123990000000000000e+05,8.123990000000000000e+05
8.123990000000000000e+05,8.123990000000000000e+05
8.123990000000000000e+05,8.123990000000000000e+05
8.123980000000000000e+05,8.123980000000000000e+05
8.123970000000000000e+05,8.123970000000000000e+05
8.123750000000000000e+05,8.123750000000000000e+05
8.123750000000000000e+05,8.123750000000000000e+05
8.123750000000000000e+05,8.123750000000000000e+05
8.123750000000000000e+05,8.123750000000000000e+05
8.123440000000000000e+05,8.123440000000000000e+05
8.123440000000000000e+05,8.123440000000000000e+05
8.123440000000000000e+05,8.123440000000000000e+05
8.123440000000000000e+05,8.123440000000000000e+05
8.123330000000000000e+05,8.123330000000000000e+05
8.123320000000000000e+05,8.123320000000000000e+05
8.123320000000000000e+05,8.123320000000000000e+05
8.123320000000000000e+05,8.123320000000000000e+05
8.123320000000000000e+05,8.123320000000000000e+05
8.123390000000000000e+05,8.123390000000000000e+05
8.123390000000000000e+05,8.123390000000000000e+05
8.123390000000000000e+05,8.123390000000000000e+05
8.123390000000000000e+05,8.123390000000000000e+05
8.123290000000000000e+05,8.123290000000000000e+05
8.123300000000000000e+05,8.123300000000000000e+05
8.123310000000000000e+05,8.123310000000000000e+05
8.123310000000000000e+05,8.123310000000000000e+05
8.123310000000000000e+05,8.123310000000000000e+05
8.123240000000000000e+05,8.123240000000000000e+05
8.123240000000000000e+05,8.123240000000000000e+05
8.123240000000000000e+05,8.123240000000000000e+05
8.123260000000000000e+05,8.123260000000000000e+05
8.123260000000000000e+05,8.123260000000000000e+05
8.123250000000000000e+05,8.123250000000000000e+05
8.123250000000000000e+05,8.123250000000000000e+05
8.123200000000000000e+05,8.123200000000000000e+05
8.123200000000000000e+05,8.123200000000000000e+05
8.123200000000000000e+05,8.123200000000000000e+05
8.123190000000000000e+05,8.123190000000000000e+05
8.123190000000000000e+05,8.123190000000000000e+05
8.140210000000000000e+05,8.140210000000000000e+05
8.140210000000000000e+05,8.140210000000000000e+05
8.140220000000000000e+05,8.140220000000000000e+05
8.140220000000000000e+05,8.140220000000000000e+05
8.140220000000000000e+05,8.140220000000000000e+05
8.140230000000000000e+05,8.140230000000000000e+05
8.140230000000000000e+05,8.140230000000000000e+05
8.140240000000000000e+05,8.140240000000000000e+05
8.140260000000000000e+05,8.140260000000000000e+05
8.140260000000000000e+05,8.140260000000000000e+05
8.140260000000000000e+05,8.140260000000000000e+05
8.140250000000000000e+05,8.140250000000000000e+05
8.140250000000000000e+05,8.140250000000000000e+05
8.140250000000000000e+05,8.140250000000000000e+05
8.140250000000000000e+05,8.140250000000000000e+05
8.140250000000000000e+05,8.140250000000000000e+05
8.143610000000000000e+05,8.143610000000000000e+05
8.143610000000000000e+05,8.143610000000000000e+05
8.143610000000000000e+05,8.143610000000000000e+05
8.143610000000000000e+05,8.143610000000000000e+05
8.143610000000000000e+05,8.143610000000000000e+05
8.143620000000000000e+05,8.143620000000000000e+05
8.143620000000000000e+05,8.143620000000000000e+05
8.143620000000000000e+05,8.143620000000000000e+05
8.143620000000000000e+05,8.143620000000000000e+05
8.143910000000000000e+05,8.143910000000000000e+05
8.143900000000000000e+05,8.143900000000000000e+05
8.143900000000000000e+05,8.143900000000000000e+05
8.143900000000000000e+05,8.143900000000000000e+05
8.143900000000000000e+05,8.143900000000000000e+05
8.143890000000000000e+05,8.143890000000000000e+05
8.143890000000000000e+05,8.143890000000000000e+05
8.143890000000000000e+05,8.143890000000000000e+05
8.143510000000000000e+05,8.143510000000000000e+05
8.143510000000000000e+05,8.143510000000000000e+05
8.143520000000000000e+05,8.143520000000000000e+05
8.143570000000000000e+05,8.143570000000000000e+05
8.143570000000000000e+05,8.143570000000000000e+05
8.143570000000000000e+05,8.143570000000000000e+05
8.143580000000000000e+05,8.143580000000000000e+05
8.143580000000000000e+05,8.143580000000000000e+05
8.143580000000000000e+05,8.143580000000000000e+05
8.143560000000000000e+05,8.143560000000000000e+05
8.143560000000000000e+05,8.143560000000000000e+05
8.144590000000000000e+05,8.144590000000000000e+05
8.144590000000000000e+05,8.144590000000000000e+05
8.144580000000000000e+05,8.144580000000000000e+05
8.144580000000000000e+05,8.144580000000000000e+05
8.144570000000000000e+05,8.144570000000000000e+05
8.144570000000000000e+05,8.144570000000000000e+05
8.144670000000000000e+05,8.144670000000000000e+05
8.144670000000000000e+05,8.144670000000000000e+05
8.144670000000000000e+05,8.144670000000000000e+05
8.144600000000000000e+05,8.144600000000000000e+05
8.144600000000000000e+05,8.144600000000000000e+05
8.144600000000000000e+05,8.144600000000000000e+05
8.144600000000000000e+05,8.144600000000000000e+05
8.144410000000000000e+05,8.144410000000000000e+05
8.144400000000000000e+05,8.144400000000000000e+05
8.144400000000000000e+05,8.144400000000000000e+05
8.144400000000000000e+05,8.144400000000000000e+05
8.144400000000000000e+05,8.144400000000000000e+05
8.144390000000000000e+05,8.144390000000000000e+05
8.144390000000000000e+05,8.144390000000000000e+05
8.144390000000000000e+05,8.144390000000000000e+05
8.144390000000000000e+05,8.144390000000000000e+05
8.144390000000000000e+05,8.144390000000000000e+05
8.143350000000000000e+05,8.143350000000000000e+05
8.143350000000000000e+05,8.143350000000000000e+05
8.143350000000000000e+05,8.143350000000000000e+05
8.143350000000000000e+05,8.143350000000000000e+05
8.143360000000000000e+05,8.143360000000000000e+05
8.143360000000000000e+05,8.143360000000000000e+05
8.143360000000000000e+05,8.143360000000000000e+05
8.143360000000000000e+05,8.143360000000000000e+05
8.143380000000000000e+05,8.143380000000000000e+05
8.143370000000000000e+05,8.143370000000000000e+05
8.143400000000000000e+05,8.143400000000000000e+05
8.143400000000000000e+05,8.143400000000000000e+05
8.143400000000000000e+05,8.143400000000000000e+05
8.143400000000000000e+05,8.143400000000000000e+05
8.126830000000000000e+05,8.126830000000000000e+05
8.126830000000000000e+05,8.126830000000000000e+05
8.126830000000000000e+05,8.126830000000000000e+05
8.126890000000000000e+05,8.126890000000000000e+05
8.126900000000000000e+05,8.126900000000000000e+05
8.126900000000000000e+05,8.126900000000000000e+05
8.126910000000000000e+05,8.126910000000000000e+05
8.126910000000000000e+05,8.126910000000000000e+05
