8.098880000000000000e+05,8.098880000000000000e+05
8.098900000000000000e+05,8.098900000000000000e+05
8.098910000000000000e+05,8.098910000000000000e+05
8.098910000000000000e+05,8.098910000000000000e+05
8.098040000000000000e+05,8.098040000000000000e+05
8.098110000000000000e+05,8.098110000000000000e+05
8.098110000000000000e+05,8.098110000000000000e+05
8.098080000000000000e+05,8.098080000000000000e+05
8.098080000000000000e+05,8.098080000000000000e+05
8.098130000000000000e+05,8.098130000000000000e+05
8.098390000000000000e+05,8.098390000000000000e+05
8.098380000000000000e+05,8.098380000000000000e+05
8.098380000000000000e+05,8.098380000000000000e+05
8.098380000000000000e+05,8.098380000000000000e+05
8.098500000000000000e+05,8.098500000000000000e+05
8.098500000000000000e+05,8.098500000000000000e+05
8.098510000000000000e+05,8.098510000000000000e+05
8.098570000000000000e+05,8.098570000000000000e+05
8.098600000000000000e+05,8.098600000000000000e+05
8.098600000000000000e+05,8.098600000000000000e+05
8.098620000000000000e+05,8.098620000000000000e+05
8.098630000000000000e+05,8.098630000000000000e+05
8.098630000000000000e+05,8.098630000000000000e+05
8.106310000000000000e+05,8.106310000000000000e+05
8.106310000000000000e+05,8.106310000000000000e+05
8.106310000000000000e+05,8.106310000000000000e+05
8.106300000000000000e+05,8.106300000000000000e+05
8.106280000000000000e+05,8.106280000000000000e+05
8.106250000000000000e+05,8.106250000000000000e+05
8.106250000000000000e+05,8.106250000000000000e+05
8.106180000000000000e+05,8.106180000000000000e+05
8.106170000000000000e+05,8.106170000000000000e+05
8.106170000000000000e+05,8.106170000000000000e+05
8.106060000000000000e+05,8.106060000000000000e+05
8.106060000000000000e+05,8.106060000000000000e+05
8.106070000000000000e+05,8.106070000000000000e+05
8.106070000000000000e+05,8.106070000000000000e+05
8.105810000000000000e+05,8.105810000000000000e+05
8.105760000000000000e+05,8.105760000000000000e+05
8.105760000000000000e+05,8.105760000000000000e+05
8.105720000000000000e+05,8.105720000000000000e+05
8.105720000000000000e+05,8.105720000000000000e+05
8.106490000000000000e+05,8.106490000000000000e+05
8.106590000000000000e+05,8.106590000000000000e+05
8.106590000000000000e+05,8.106590000000000000e+05
8.106580000000000000e+05,8.106580000000000000e+05
8.106560000000000000e+05,8.106560000000000000e+05
8.106610000000000000e+05,8.106610000000000000e+05
8.106610000000000000e+05,8.106610000000000000e+05
8.106630000000000000e+05,8.106630000000000000e+05
8.110690000000000000e+05,8.110690000000000000e+05
8.110690000000000000e+05,8.110690000000000000e+05
8.110480000000000000e+05,8.110480000000000000e+05
8.110500000000000000e+05,8.110500000000000000e+05
8.110510000000000000e+05,8.110510000000000000e+05
8.110510000000000000e+05,8.110510000000000000e+05
8.110570000000000000e+05,8.110570000000000000e+05
8.110350000000000000e+05,8.110350000000000000e+05
8.110350000000000000e+05,8.110350000000000000e+05
8.110340000000000000e+05,8.110340000000000000e+05
8.110320000000000000e+05,8.110320000000000000e+05
8.112130000000000000e+05,8.112130000000000000e+05
8.112130000000000000e+05,8.112130000000000000e+05
8.112550000000000000e+05,8.112550000000000000e+05
8.112540000000000000e+05,8.112540000000000000e+05
8.112540000000000000e+05,8.112540000000000000e+05
8.112500000000000000e+05,8.112500000000000000e+05
8.112500000000000000e+05,8.112500000000000000e+05
8.112510000000000000e+05,8.112510000000000000e+05
8.112410000000000000e+05,8.112410000000000000e+05
8.112410000000000000e+05,8.112410000000000000e+05
8.112600000000000000e+05,8.112600000000000000e+05
8.112600000000000000e+05,8.112600000000000000e+05
8.112630000000000000e+05,8.112630000000000000e+05
8.112640000000000000e+05,8.112640000000000000e+05
8.112640000000000000e+05,8.112640000000000000e+05
8.113590000000000000e+05,8.113590000000000000e+05
8.113590000000000000e+05,8.113590000000000000e+05
8.113580000000000000e+05,8.113580000000000000e+05
8.113560000000000000e+05,8.113560000000000000e+05
8.114010000000000000e+05,8.114010000000000000e+05
8.114010000000000000e+05,8.114010000000000000e+05
8.114010000000000000e+05,8.114010000000000000e+05
8.114090000000000000e+05,8.114090000000000000e+05
8.114090000000000000e+05,8.114090000000000000e+05
8.114120000000000000e+05,8.114120000000000000e+05
8.114140000000000000e+05,8.114140000000000000e+05
8.114140000000000000e+05,8.114140000000000000e+05
8.114150000000000000e+05,8.114150000000000000e+05
8.114370000000000000e+05,8.114370000000000000e+05
8.114480000000000000e+05,8.114480000000000000e+05
8.114790000000000000e+05,8.114790000000000000e+05
8.114780000000000000e+05,8.114780000000000000e+05
8.114760000000000000e+05,8.114760000000000000e+05
8.114760000000000000e+05,8.114760000000000000e+05
8.114730000000000000e+05,8.114730000000000000e+05
8.114670000000000000e+05,8.114670000000000000e+05
8.114660000000000000e+05,8.114660000000000000e+05
8.114660000000000000e+05,8.114660000000000000e+05
8.169250000000000000e+05,8.169250000000000000e+05
8.169260000000000000e+05,8.169260000000000000e+05
8.169260000000000000e+05,8.169260000000000000e+05
8.169270000000000000e+05,8.169270000000000000e+05
8.442290000000000000e+05,8.442290000000000000e+05
8.442240000000000000e+05,8.442240000000000000e+05
8.442240000000000000e+05,8.442240000000000000e+05
8.442260000000000000e+05,8.442260000000000000e+05
8.442270000000000000e+05,8.442270000000000000e+05
8.442200000000000000e+05,8.442200000000000000e+05
8.442110000000000000e+05,8.442110000000000000e+05
